0,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_LINK_16
1,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_BINARY
2,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_VMF
3,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_NITFS
4,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_FWD_MSG
5,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_USMTF
6,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_DOI_103
7,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_XML_MTF
8,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_47001C_XML_VMF
16,MESSAGE_FORMAT_ENUM_MESSAGE_FORMAT_AFAPD
