0,LF_CAT_LAND_OTH
1,LF_CAT_LAND_DIW
2,LF_CAT_LAND_DINV
3,LF_CAT_LAND_CIVU
4,LF_CAT_LAND_CIVW
5,LF_CAT_LAND_ANI
6,LF_CAT_LAND_MILITARY,_GENERAL
7,LF_CAT_LAND_ARMY
8,LF_CAT_LAND_NAVY
9,LF_CAT_LAND_MARINES
10,LF_CAT_LAND_AIR_FORCE
11,LF_CAT_LAND_COAST_GUARD
12,LF_CAT_LAND_SPECIAL_FORCES
13,LF_CAT_LAND_MERCHANT_MARINE
14,LF_CAT_LAND_NATIONAL_GUARD
15,LF_CAT_LAND_RESERVED_15
16,LF_CAT_LAND_RESERVED_16
17,LF_CAT_LAND_RESERVED_17
18,LF_CAT_LAND_RESERVED_18
19,LF_CAT_LAND_RESERVED_19
20,LF_CAT_LAND_RESERVED_20
21,LF_CAT_LAND_RESERVED_21
22,LF_CAT_LAND_RESERVED_22
23,LF_CAT_LAND_RESERVED_23
24,LF_CAT_LAND_RESERVED_24
25,LF_CAT_LAND_PARAMILITARY
26,LF_CAT_LAND_MILITIA
27,LF_CAT_LAND_GUERILLAS
28,LF_CAT_LAND_INSURGENTS
29,LF_CAT_LAND_TERRORIST_COMBATANTS
30,LF_CAT_LAND_REBELS
31,LF_CAT_LAND_WARLORD_ARMY_PERSONNEL
32,LF_CAT_LAND_RESERVED_32
33,LF_CAT_LAND_RESERVED_33
34,LF_CAT_LAND_RESERVED_34
35,LF_CAT_LAND_RESERVED_35
36,LF_CAT_LAND_RESERVED_36
37,LF_CAT_LAND_RESERVED_37
38,LF_CAT_LAND_RESERVED_38
39,LF_CAT_LAND_RESERVED_39
40,LF_CAT_LAND_GENERAL
41,LF_CAT_LAND_MANAGEMENT
42,LF_CAT_LAND_BUSINESS
43,LF_CAT_LAND_FINANCIAL
44,LF_CAT_LAND_COMPUTER
45,LF_CAT_LAND_ARCHITECTURE
46,LF_CAT_LAND_ENGINEERING
47,LF_CAT_LAND_SCIENCE
48,LF_CAT_LAND_SOCIAL_SCIENCES
49,LF_CAT_LAND_LEGAL
50,LF_CAT_LAND_EDUCATION
51,LF_CAT_LAND_ARTS_DESIGN
52,LF_CAT_LAND_ENTERTAINMENT
53,LF_CAT_LAND_SPORTS
54,LF_CAT_LAND_MEDIA
55,LF_CAT_LAND_HEALTHCARE
56,LF_CAT_LAND_PROTECTIVE_SERVICE
57,LF_CAT_LAND_FOOD_SERVICES
58,LF_CAT_LAND_CLEANING_MAINTENANCE
59,LF_CAT_LAND_PERSONAL_CARE
60,LF_CAT_LAND_SALES
61,LF_CAT_LAND_OFFICE_SUPPORT
62,LF_CAT_LAND_AGRICULTURE
63,LF_CAT_LAND_CONSTRUCTION
64,LF_CAT_LAND_EXTRACTION
65,LF_CAT_LAND_INSTALL_MAINTENANCE
66,LF_CAT_LAND_PRODUCTION
67,LF_CAT_LAND_TRANSPORTATION
68,LF_CAT_LAND_MATERIAL_MOVING
69,LF_CAT_LAND_RELIGION
70,LF_CAT_LAND_GOVERNMENT
71,LF_CAT_LAND_NON_GOVERNMENT_ORG
72,LF_CAT_LAND_SPACE_OPERATIONS
73,LF_CAT_LAND_SPECIAL_STATUS
74,LF_CAT_LAND_RESERVED_74
75,LF_CAT_LAND_RESERVED_75
76,LF_CAT_LAND_RESERVED_76
77,LF_CAT_LAND_RESERVED_77
78,LF_CAT_LAND_RESERVED_78
79,LF_CAT_LAND_RESERVED_79
80,LF_CAT_LAND_ALLIGATOR_CAPTIVE
81,LF_CAT_LAND_ALPACA
82,LF_CAT_LAND_BUFFALO
83,LF_CAT_LAND_CAMEL
84,LF_CAT_LAND_CARIBOU
85,LF_CAT_LAND_CAT
86,LF_CAT_LAND_CATTLE
87,LF_CAT_LAND_CHICKEN
88,LF_CAT_LAND_CHINCHILLA_CAPTIVE_BRED
89,LF_CAT_LAND_CRICKET_CAPT_BRED
90,LF_CAT_LAND_DEER
91,LF_CAT_LAND_DOG
92,LF_CAT_LAND_DONKEY
93,LF_CAT_LAND_DUCK
94,LF_CAT_LAND_ELEPHANT_CAPTIVE_BRED
95,LF_CAT_LAND_ERMINE_CAPTIVE_BRED
96,LF_CAT_LAND_FERRET
97,LF_CAT_LAND_FOX_CAPTIVE_BRED
98,LF_CAT_LAND_GEESE
99,LF_CAT_LAND_GERBIL
100,LF_CAT_LAND_GOAT
101,LF_CAT_LAND_GUINEA_PIG
102,LF_CAT_LAND_HAMSTER
103,LF_CAT_LAND_HORSE
104,LF_CAT_LAND_KANGAROO
105,LF_CAT_LAND_LLAMA
106,LF_CAT_LAND_MINK_CAPTIVE_BRED
107,LF_CAT_LAND_MOUSE
108,LF_CAT_LAND_NIGHTCRAWLER
109,LF_CAT_LAND_OSTRICH_CAPTIVE_BRED
110,LF_CAT_LAND_OTTER_CAPTIVE_BRED
111,LF_CAT_LAND_OXEN
